views,likes,shares,comments_added,saves,like_rate,share_rate,comment_rate,engagement_rate
267300,39200,616,257,4821,14.665170220725777,0.23045267489711935,0.09614665170220726,16.79536101758324
63600,8268,172,127,110,13.0,0.27044025157232704,0.19968553459119498,13.64308176100629
43200,4706,90,97,356,10.893518518518519,0.20833333333333334,0.22453703703703703,12.150462962962964
51200,4931,16,97,177,9.630859375,0.03125,0.189453125,10.197265625
1000000,190800,2122,1118,13800,19.08,0.21220000000000003,0.11180000000000001,20.784
1700000,70500,620,520,5356,4.147058823529412,0.03647058823529412,0.030588235294117645,4.529176470588235
298700,57800,423,530,3574,19.35051891529963,0.14161365918982258,0.17743555406762637,20.866086374288585
46700,6726,75,269,436,14.402569593147751,0.16059957173447537,0.5760171306209849,16.072805139186293
413500,68800,808,591,4700,16.638452237001207,0.19540507859733977,0.14292623941958887,18.11342200725514
32000,2646,82,241,119,8.268749999999999,0.25625000000000003,0.7531249999999999,9.65
244600,14100,175,198,2880,5.764513491414554,0.07154538021259198,0.08094848732624693,7.094439901880621
64300,10000,74,259,530,15.552099533437014,0.1150855365474339,0.40279937791601866,16.89424572317263
60700,8042,118,235,543,13.248764415156508,0.19439868204283361,0.3871499176276771,14.724876441515649
267300,11000,811,154,1890,4.11522633744856,0.30340441451552563,0.05761316872427984,5.1833146277590725
68500,3992,40,134,301,5.827737226277372,0.05839416058394161,0.19562043795620437,6.521167883211679
68400,7132,63,172,1192,10.426900584795321,0.09210526315789473,0.25146198830409355,12.513157894736842
49200,7770,62,109,555,15.792682926829269,0.12601626016260165,0.22154471544715446,17.268292682926827
702600,139900,2061,720,16100,19.91175633361799,0.2933390264730999,0.10247651579846286,22.599060631938514
64500,9294,71,187,669,14.409302325581393,0.11007751937984495,0.2899224806201551,15.846511627906976
75200,11400,68,252,710,15.159574468085108,0.09042553191489362,0.3351063829787234,16.529255319148938
285000,62200,657,358,4463,21.82456140350877,0.2305263157894737,0.1256140350877193,23.746666666666666
604600,100600,1155,576,8019,16.639100231558054,0.19103539530267943,0.09526959973536223,18.251736685411842
93500,9215,143,190,753,9.855614973262032,0.15294117647058825,0.20320855614973263,11.017112299465241
138300,23000,297,176,1649,16.630513376717282,0.21475054229934923,0.12725958062183657,18.164859002169198
76200,9309,372,204,741,12.216535433070867,0.4881889763779528,0.26771653543307083,13.94488188976378
31200,4059,12,177,162,13.009615384615383,0.038461538461538464,0.5673076923076923,14.134615384615385
47100,2534,87,75,216,5.380042462845011,0.18471337579617833,0.15923566878980894,6.182590233545648
507800,50200,745,326,6447,9.885781803859787,0.1467113036628594,0.06419850334777472,11.366285939346199
28400,1328,31,122,133,4.676056338028169,0.10915492957746478,0.42957746478873243,5.683098591549296
60800,2539,47,76,190,4.175986842105263,0.07730263157894737,0.125,4.690789473684211
24500,2037,101,45,216,8.314285714285715,0.4122448979591836,0.18367346938775508,9.791836734693877
22000,1505,61,20,154,6.840909090909091,0.2772727272727273,0.09090909090909091,7.909090909090908
280900,58500,1695,579,2920,20.825916696333216,0.6034175863296547,0.20612317550729795,22.6749733001068
166900,30300,1019,176,1842,18.154583582983822,0.6105452366686639,0.10545236668663871,19.974236069502695
28300,2316,39,36,161,8.183745583038869,0.13780918727915195,0.12720848056537104,9.017667844522968
27700,1625,14,17,107,5.866425992779783,0.05054151624548736,0.061371841155234655,6.364620938628159
23000,1032,42,36,123,4.48695652173913,0.1826086956521739,0.1565217391304348,5.360869565217391
1400000,89400,2524,984,11700,6.385714285714286,0.1802857142857143,0.07028571428571428,7.4719999999999995
218800,34700,462,52,3197,15.859232175502742,0.21115173674588666,0.02376599634369287,17.555301645338208
248800,37300,1261,358,3108,14.991961414790996,0.5068327974276527,0.14389067524115756,16.891881028938908
24400,1130,8,74,69,4.631147540983607,0.03278688524590164,0.30327868852459017,5.25
3400000,305600,4914,1217,26300,8.988235294117647,0.14452941176470588,0.035794117647058823,9.942088235294118
45500,2380,68,36,255,5.230769230769231,0.14945054945054945,0.07912087912087913,6.01978021978022
85200,10100,44,44,550,11.854460093896714,0.05164319248826291,0.05164319248826291,12.603286384976526
96100,6820,39,84,436,7.096774193548387,0.04058272632674298,0.08740894901144641,7.678459937565036
15400,813,6,24,43,5.279220779220779,0.03896103896103896,0.15584415584415584,5.753246753246753
36200,3856,66,43,303,10.651933701657459,0.18232044198895028,0.11878453038674033,11.790055248618785
22600,1259,12,17,80,5.570796460176991,0.05309734513274337,0.0752212389380531,6.053097345132744
1900000,238000,3564,956,27000,12.526315789473685,0.18757894736842104,0.05031578947368421,14.185263157894736
20600,1090,4,23,36,5.29126213592233,0.01941747572815534,0.11165048543689321,5.597087378640777
44500,2666,64,63,233,5.991011235955057,0.14382022471910114,0.14157303370786517,6.800000000000001
43200,4306,45,68,235,9.967592592592593,0.10416666666666667,0.1574074074074074,10.773148148148149
43700,4422,64,72,259,10.118993135011442,0.14645308924485126,0.16475972540045766,11.022883295194507
56000,1896,59,28,189,3.3857142857142857,0.10535714285714287,0.05,3.8785714285714286
75200,6912,160,60,564,9.191489361702128,0.2127659574468085,0.07978723404255318,10.23404255319149
164200,27700,867,136,2379,16.86967113276492,0.5280146163215591,0.0828258221680877,18.92935444579781
178900,28300,561,164,2438,15.818893236444943,0.3135830072666294,0.09167132476243713,17.586920067076576
40300,3953,9,133,193,9.808933002481389,0.022332506203473945,0.33002481389578164,10.640198511166252
33700,2007,33,37,62,5.955489614243324,0.09792284866468842,0.10979228486646886,6.347181008902076
1400000,291700,10100,583,34800,20.835714285714285,0.7214285714285714,0.04164285714285714,24.084500000000002
37700,1025,11,21,81,2.7188328912466844,0.029177718832891247,0.05570291777188329,3.0185676392572947
68000,2383,37,22,286,3.5044117647058823,0.054411764705882354,0.03235294117647059,4.011764705882353
39900,4074,71,41,253,10.210526315789474,0.17794486215538846,0.10275689223057645,11.12531328320802
392300,50700,1893,309,4601,12.923782819270965,0.48253887331124135,0.0787662503186337,14.657914861075708
155800,25500,441,176,1798,16.367137355584084,0.2830551989730424,0.11296534017971759,17.917201540436455
57500,7826,35,90,214,13.610434782608696,0.0608695652173913,0.1565217391304348,14.2
189400,17500,205,94,1525,9.239704329461457,0.10823653643083422,0.04963041182682155,10.202745512143611
55800,6148,130,40,430,11.017921146953405,0.23297491039426527,0.07168458781362007,12.093189964157707
59600,8868,199,41,427,14.879194630872483,0.3338926174496644,0.06879194630872483,15.998322147651006
119700,8089,482,54,570,6.757727652464494,0.40267335004177107,0.045112781954887216,7.68170426065163
47400,3875,21,16,151,8.175105485232068,0.04430379746835443,0.03375527426160337,8.571729957805907
19900,956,36,30,59,4.8040201005025125,0.18090452261306533,0.1507537688442211,5.4321608040201
21400,2568,223,53,138,12.0,1.0420560747663552,0.2476635514018692,13.934579439252337
128400,6250,386,167,386,4.867601246105919,0.3006230529595016,0.13006230529595014,5.598909657320872
129100,2695,156,82,140,2.087529047250194,0.12083656080557707,0.06351665375677769,2.3803253292021687
195000,23400,2225,198,1381,12.0,1.1410256410256412,0.10153846153846155,13.95076923076923
3300000,68200,833,467,2353,2.0666666666666664,0.025242424242424243,0.014151515151515151,2.177363636363636
36600,3134,96,41,109,8.562841530054644,0.26229508196721313,0.11202185792349728,9.234972677595628
342900,21200,312,119,178,6.182560513269174,0.09098862642169729,0.0347039953339166,6.3601633129192185
117800,3712,89,76,192,3.151103565365025,0.07555178268251272,0.06451612903225806,3.4541595925297113
199100,14500,185,68,1469,7.282772476142642,0.09291813159216473,0.03415369161225515,8.147664490205926
140100,9796,86,52,235,6.99214846538187,0.06138472519628837,0.037116345467523196,7.258386866523911
57900,1805,58,51,115,3.1174438687392056,0.1001727115716753,0.08808290155440415,3.5043177892918824
74000,3712,94,47,235,5.0162162162162165,0.12702702702702703,0.06351351351351352,5.524324324324324
53200,2586,62,72,81,4.860902255639098,0.11654135338345864,0.13533834586466165,5.265037593984962
3253,326,14,15,26,10.02151859821703,0.43037196434060865,0.46111281893636646,11.712265600983706
151800,10000,2665,225,556,6.587615283267458,1.7555994729907776,0.14822134387351776,8.857707509881422
29500,476,16,49,30,1.6135593220338984,0.05423728813559322,0.16610169491525423,1.9355932203389832
27600,1288,35,43,70,4.666666666666667,0.12681159420289853,0.15579710144927536,5.202898550724638
23000,2572,99,88,152,11.182608695652174,0.43043478260869567,0.3826086956521739,12.656521739130437
65900,2231,153,52,170,3.3854324734446126,0.23216995447647953,0.07890743550834597,3.9544764795144154
82500,5778,111,88,327,7.003636363636363,0.13454545454545455,0.10666666666666667,7.641212121212121
414300,44800,397,121,2935,10.813420226888729,0.09582428192131306,0.02920588945208786,11.646874245715665
100200,11600,133,106,705,11.57684630738523,0.13273453093812376,0.10578842315369262,12.518962075848302
50900,3343,148,90,396,6.567779960707269,0.2907662082514735,0.17681728880157171,7.813359528487229
61500,3042,45,87,179,4.946341463414634,0.07317073170731707,0.14146341463414633,5.452032520325203
77000,6881,38,40,300,8.936363636363637,0.049350649350649346,0.05194805194805195,9.427272727272728
68300,1223,43,27,133,1.7906295754026353,0.0629575402635432,0.03953147877013177,2.0878477306002927
20800,1780,36,60,162,8.557692307692308,0.17307692307692307,0.2884615384615385,9.798076923076923
15800,801,10,35,28,5.069620253164557,0.06329113924050633,0.22151898734177217,5.531645569620253
13100,970,3,15,42,7.404580152671755,0.022900763358778626,0.11450381679389314,7.862595419847327
29100,2382,14,60,122,8.18556701030928,0.048109965635738834,0.2061855670103093,8.859106529209622
7341,304,1,12,12,4.1411251873041826,0.013622122326658494,0.1634654679199019,4.481678245470644
96500,4629,66,53,392,4.796891191709845,0.06839378238341969,0.05492227979274611,5.326424870466321
64100,2145,51,75,145,3.346333853354134,0.07956318252730109,0.1170046801872075,3.769110764430577
81700,2549,57,48,200,3.1199510403916766,0.06976744186046512,0.0587515299877601,3.4932680538555694
16900,1540,6,22,256,9.112426035502958,0.03550295857988166,0.1301775147928994,10.792899408284024
79400,5556,53,90,389,6.997481108312343,0.06675062972292191,0.11335012594458438,7.667506297229219
7387,404,6,12,34,5.469067280357385,0.0812237714904562,0.1624475429809124,6.173006633274672
68600,1834,14,57,148,2.673469387755102,0.020408163265306124,0.08309037900874636,2.9927113702623904
120800,9220,210,151,632,7.6324503311258285,0.173841059602649,0.125,8.454470198675496
63300,1156,11,25,97,1.8262243285939967,0.017377567140600316,0.03949447077409163,2.0363349131121646
14000,893,7,16,36,6.378571428571428,0.05,0.1142857142857143,6.800000000000001
68000,1152,11,21,61,1.6941176470588233,0.016176470588235296,0.030882352941176472,1.8308823529411766
197400,8500,167,128,1150,4.305977710233029,0.08459979736575482,0.06484295845997974,5.037993920972644
95600,6579,31,53,426,6.881799163179917,0.032426778242677826,0.05543933054393305,7.415271966527197
80200,4843,76,82,319,6.038653366583541,0.09476309226932668,0.10224438902743142,6.633416458852868
12900,343,2,13,27,2.6589147286821704,0.01550387596899225,0.10077519379844961,2.9844961240310077
95100,6390,48,50,262,6.719242902208202,0.05047318611987382,0.052576235541535225,7.097791798107256
71800,2507,14,81,166,3.4916434540389973,0.019498607242339833,0.11281337047353761,3.8551532033426184
66800,1681,4,71,82,2.5164670658682637,0.005988023952095809,0.1062874251497006,2.751497005988024
18400,879,3,43,43,4.7771739130434785,0.01630434782608696,0.23369565217391305,5.260869565217392
21000,2259,19,45,166,10.757142857142856,0.09047619047619047,0.2142857142857143,11.852380952380951
38100,3480,41,96,175,9.133858267716535,0.10761154855643043,0.25196850393700787,9.952755905511811
123800,6194,64,125,704,5.003231017770598,0.05169628432956381,0.10096930533117932,5.724555735056542
88900,5561,25,96,293,6.255343082114735,0.028121484814398204,0.10798650168728909,6.721034870641169
85900,2229,15,41,99,2.5948777648428405,0.017462165308498253,0.047729918509895226,2.7753201396973224
73800,4531,49,86,267,6.139566395663957,0.06639566395663957,0.11653116531165311,6.684281842818428
953600,196300,537,860,14200,20.58515100671141,0.05631291946308725,0.09018456375838926,22.220742449664428
136500,2607,33,49,189,1.90989010989011,0.024175824175824173,0.0358974358974359,2.1084249084249085
117200,11500,122,184,905,9.812286689419796,0.10409556313993175,0.15699658703071673,10.845563139931741
86300,3707,67,82,252,4.295480880648899,0.0776361529548088,0.09501738122827347,4.760139049826187
68500,2102,31,83,119,3.068613138686131,0.04525547445255474,0.12116788321167883,3.408759124087591
82000,4028,16,58,337,4.912195121951219,0.01951219512195122,0.07073170731707316,5.413414634146341
91500,5927,219,86,523,6.4775956284153,0.239344262295082,0.09398907103825137,7.382513661202187
87200,3043,27,48,181,3.489678899082569,0.030963302752293576,0.05504587155963303,3.783256880733945
83100,2316,30,62,132,2.7870036101083033,0.036101083032490974,0.07460890493381468,3.0565583634175693
13100,1621,32,59,141,12.374045801526718,0.24427480916030536,0.450381679389313,14.145038167938932
9397,612,9,23,51,6.5127168245184635,0.09577524741938917,0.24475896562732788,7.3959774396083855
15800,1878,28,88,150,11.88607594936709,0.17721518987341772,0.5569620253164557,13.569620253164558
75000,1714,18,18,93,2.2853333333333334,0.024,0.024,2.457333333333333
135300,4359,69,44,298,3.221729490022173,0.050997782705099776,0.03252032520325203,3.52549889135255
69300,1365,8,29,87,1.9696969696969695,0.011544011544011544,0.04184704184704185,2.1486291486291487
72600,1548,37,54,95,2.1322314049586777,0.05096418732782369,0.0743801652892562,2.3884297520661155
73400,1607,30,20,101,2.189373297002725,0.04087193460490463,0.027247956403269755,2.3950953678474116
68400,1937,41,65,115,2.8318713450292394,0.059941520467836254,0.09502923976608187,3.154970760233918
283000,27800,271,118,2874,9.823321554770319,0.09575971731448762,0.04169611307420495,10.976325088339223
16100,1708,29,39,111,10.608695652173914,0.18012422360248445,0.24223602484472048,11.720496894409937
170800,29100,344,69,1133,17.037470725995316,0.20140515222482436,0.04039812646370024,17.942622950819672
4301,234,8,9,22,5.440595210416182,0.1860032550569635,0.20925366193908393,6.347361078818879
210100,30700,493,77,3123,14.612089481199428,0.23465016658733936,0.03664921465968586,16.3698238933841
6831,462,13,14,41,6.763285024154589,0.19030888596105988,0.20494803103498754,7.758746889181673
71800,3098,66,71,205,4.314763231197771,0.09192200557103064,0.0988857938718663,4.79108635097493
8149,716,7,19,43,8.786354153883911,0.08590011044299914,0.2331574426309977,9.633083813964904
13600,742,19,20,118,5.455882352941177,0.13970588235294118,0.14705882352941177,6.610294117647059
8465,392,3,9,48,4.630832841110455,0.03544004725339634,0.106320141760189,5.339633786178381
6908,455,9,25,37,6.586566299942096,0.13028372900984367,0.36189924724956574,7.614360162130862
8528,627,8,11,60,7.352251407129456,0.09380863039399624,0.12898686679174484,8.278611632270168
9383,1218,18,33,88,12.980922945752956,0.1918362996909304,0.3516998827667058,14.462325482255142
4945,356,3,14,23,7.199191102123358,0.06066734074823053,0.28311425682507585,8.00808897876643
186000,2005,32,30,159,1.077956989247312,0.017204301075268817,0.016129032258064516,1.196774193548387
7711,592,3,16,47,7.677344053948904,0.038905459732849174,0.20749578524186227,8.533264168071586
7689,549,8,23,47,7.140070230198986,0.10404473923787229,0.29912862530888285,8.15450643776824
17800,1293,32,56,101,7.264044943820225,0.1797752808988764,0.3146067415730337,8.325842696629215
6841,607,10,20,24,8.872971787750329,0.146177459435755,0.29235491887151,9.662330068703406
7161,847,8,31,45,11.827956989247312,0.11171624074849881,0.4329004329004329,13.000977517106548
7020,724,7,20,33,10.313390313390315,0.09971509971509972,0.2849002849002849,11.168091168091168
9152,799,9,15,53,8.730332167832168,0.09833916083916085,0.1638986013986014,9.571678321678322
23100,875,23,32,41,3.787878787878788,0.09956709956709957,0.13852813852813853,4.203463203463204
15500,1520,15,20,52,9.806451612903226,0.0967741935483871,0.12903225806451613,10.36774193548387
6045,550,11,8,37,9.098428453267163,0.18196856906534326,0.13234077750206782,10.024813895781639
8538,842,11,31,58,9.861794331225111,0.12883579292574374,0.3630826891543687,11.033028812368235
9105,604,10,19,26,6.633717737506864,0.10982976386600769,0.2086765513454146,7.237781438769907
4899,444,11,17,21,9.06307409675444,0.22453561951418657,0.34700959379465196,10.063278220044907
3909,453,11,21,25,11.588641596316194,0.28140189306728064,0.5372217958557176,13.046815042210284
4446,493,6,18,23,11.088618983355826,0.1349527665317139,0.4048582995951417,12.145748987854251
24000,6379,183,55,183,26.579166666666666,0.7625,0.22916666666666666,28.333333333333332
2888,312,6,13,23,10.80332409972299,0.20775623268698062,0.4501385041551247,12.257617728531855
34800,6243,317,154,425,17.939655172413794,0.9109195402298851,0.4425287356321839,20.514367816091955
4370,446,20,31,28,10.205949656750573,0.4576659038901602,0.7093821510297483,12.013729977116705
2101,166,24,13,9,7.900999524036173,1.142313184198001,0.6187529747739171,10.090433127082342
35600,4904,256,82,319,13.775280898876405,0.7191011235955056,0.2303370786516854,15.620786516853933
6702,590,108,17,36,8.80334228588481,1.611459265890779,0.25365562518651147,11.20561026559236
33000,6065,251,87,353,18.37878787878788,0.7606060606060606,0.2636363636363636,20.472727272727273
3007,342,4,15,21,11.373461922181576,0.13302294645826404,0.49883604921849023,12.703691386764218
2815,230,4,17,14,8.170515097690942,0.14209591474245115,0.6039076376554174,9.41385435168739
3198,310,9,9,15,9.693558474046279,0.28142589118198874,0.28142589118198874,10.725453408380238
3291,253,2,9,9,7.6876329383166215,0.060771801883925856,0.27347310847766637,8.295350957155879
3610,300,1,13,12,8.310249307479225,0.02770083102493075,0.3601108033240997,9.030470914127424
127300,19700,6464,312,1206,15.475255302435192,5.077769049489396,0.24509033778476041,21.745483110761977
8317,842,137,20,37,10.12384273175424,1.6472285679932668,0.2404713237946375,12.456414572562222
6087,388,25,14,36,6.374240183998686,0.41071135206177095,0.22999835715459177,7.606374240183998
3859,236,4,17,11,6.115573982897124,0.10365379632029023,0.4405286343612335,6.944804353459445
7822,610,27,19,47,7.798517003323958,0.34518026080286374,0.2429046279723856,8.987471234978267
5198,442,17,46,23,8.50327048864948,0.32704886494805696,0.8849557522123894,10.15775298191612
4708,528,9,11,23,11.214953271028037,0.1911639762107052,0.23364485981308408,12.128292268479186
5292,805,24,34,46,15.211640211640212,0.45351473922902497,0.6424792139077854,17.17687074829932
1214,50,4,1,4,4.118616144975288,0.3294892915980231,0.08237232289950577,4.85996705107084
18900,2025,83,29,198,10.714285714285714,0.4391534391534392,0.15343915343915346,12.354497354497354
27700,3302,224,134,239,11.92057761732852,0.8086642599277978,0.48375451263537905,14.075812274368232
2102,107,12,10,12,5.090390104662227,0.570884871550904,0.47573739295908657,6.7078972407231205
41800,5054,184,64,600,12.090909090909092,0.4401913875598086,0.15311004784688995,14.119617224880383
5014,620,33,37,53,12.365376944555246,0.658157159952134,0.7379337854008776,14.818508177104109
10200,447,39,23,16,4.382352941176471,0.3823529411764706,0.22549019607843138,5.147058823529411
3414,315,12,18,14,9.22671353251318,0.35149384885764495,0.5272407732864675,10.51552431165788
14600,1906,260,48,114,13.054794520547947,1.7808219178082192,0.32876712328767127,15.945205479452055
6220,635,20,29,29,10.209003215434084,0.3215434083601286,0.4662379421221865,11.463022508038586
2725,272,21,13,13,9.981651376146788,0.7706422018348624,0.47706422018348627,11.706422018348624
4134,514,7,18,29,12.433478471214322,0.16932752781809385,0.43541364296081275,13.739719400096758
15300,1534,91,22,79,10.026143790849673,0.5947712418300654,0.1437908496732026,11.281045751633986
3927,436,30,20,16,11.10262286732875,0.7639419404125287,0.5092946269416858,12.783295136236314
10300,1326,260,34,108,12.87378640776699,2.524271844660194,0.33009708737864074,16.776699029126213
16900,2360,161,33,188,13.964497041420119,0.9526627218934911,0.1952662721893491,16.22485207100592
2138,212,2,4,14,9.915809167446211,0.09354536950420954,0.18709073900841908,10.851262862488307
3315,273,21,13,20,8.235294117647058,0.6334841628959276,0.39215686274509803,9.864253393665159
2835,238,5,11,7,8.395061728395062,0.1763668430335097,0.3880070546737213,9.206349206349207
14700,1513,48,36,136,10.29251700680272,0.326530612244898,0.24489795918367346,11.789115646258503
5494,744,12,24,30,13.542045868219876,0.2184200946487077,0.4368401892974154,14.743356388787769
3908,430,10,23,21,11.003070624360287,0.255885363357216,0.5885363357215967,12.384851586489253
3181,400,18,25,22,12.574662055957248,0.565859792518076,0.785916378497328,14.618044640050298
43400,1146,561,40,44,2.640552995391705,1.2926267281105992,0.09216589861751152,4.126728110599078
3464,346,5,15,14,9.988452655889144,0.14434180138568128,0.4330254041570438,10.969976905311778
2403,197,8,2,11,8.198085726175613,0.3329171868497711,0.08322929671244278,9.071993341656263
43400,3153,1066,126,281,7.264976958525346,2.456221198156682,0.2903225806451613,10.658986175115208
7260,422,2,17,16,5.81267217630854,0.027548209366391182,0.23415977961432508,6.294765840220386
435000,68400,36700,255,4071,15.724137931034482,8.436781609195403,0.05862068965517242,25.155402298850575
22800,2746,314,35,167,12.043859649122806,1.3771929824561404,0.15350877192982457,14.307017543859649
4645,328,29,7,18,7.061356297093649,0.6243272335844995,0.15069967707212056,8.22389666307858
5310,490,15,10,24,9.227871939736348,0.2824858757062147,0.18832391713747645,10.150659133709981
65300,13100,817,101,950,20.06125574272588,1.2511485451761102,0.1546707503828484,22.921898928024504
4355,613,9,18,31,14.075774971297358,0.20665901262916186,0.41331802525832373,15.407577497129735
4186,369,8,14,18,8.815097945532727,0.19111323459149546,0.33444816053511706,9.770664118490204
9509,1234,12,19,67,12.977179514144494,0.12619623514565148,0.19981070564728154,14.007782101167315
19900,2216,79,61,206,11.1356783919598,0.3969849246231155,0.3065326633165829,12.874371859296483
7777,551,62,13,15,7.084994213707086,0.7972225794007972,0.16715957310016716,8.242252796708243
3785,439,14,15,20,11.598414795244386,0.36988110964332893,0.3963011889035667,12.892998678996037
4301,487,26,14,26,11.322948151592653,0.6045105789351314,0.3255056963496861,12.857475005812603
4678,324,46,17,15,6.926036767849508,0.9833262077811031,0.36340316374519027,8.593415989739205
10200,797,52,21,83,7.813725490196079,0.5098039215686275,0.2058823529411765,9.343137254901961
4641,519,39,19,28,11.182934712346478,0.8403361344537815,0.4093945270415859,13.03598362421892
2732,358,5,12,13,13.103953147877013,0.18301610541727673,0.43923865300146414,14.202049780380674
3533,384,8,25,8,10.868949900934052,0.22643645626945935,0.7076139258420605,12.029436739315031
7973,884,127,42,59,11.087420042643924,1.5928759563526902,0.5267778753292361,13.947071365859776
3020,304,24,18,14,10.066225165562914,0.7947019867549668,0.5960264900662252,11.920529801324504
